   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:00.743	  2.552	  2.284	 -2.876	 -3.830	  1.346	 -0.614	  0.954	  0.124	 -0.206	  1.225	  3.046	-107.082
       0:00.747	  2.820	  2.497	 -2.931	 -4.069	  1.507	 -0.536	  0.768	  0.199	 -0.010	  1.497	  3.304	-107.082
       0:00.751	  3.085	  2.575	 -3.118	 -4.242	  1.732	 -0.592	  0.608	  0.294	  0.144	  1.683	  3.448	-107.082
       0:00.755	  3.239	  2.542	 -3.304	 -4.301	  1.902	 -0.699	  0.497	  0.343	  0.206	  1.745	  3.467	-107.082
       0:00.759	  3.127	  2.542	 -3.193	 -4.245	  1.791	 -0.644	  0.444	  0.101	 -0.003	  1.552	  3.395	-107.082
       0:00.763	  2.797	  2.503	 -2.902	 -4.062	  1.480	 -0.520	  0.461	 -0.248	 -0.418	  1.157	  3.301	-107.082
       0:00.767	  2.507	  2.150	 -2.964	 -3.739	  1.366	 -0.725	  0.670	 -0.320	 -0.745	  0.719	  2.967	-107.082
       0:00.770	  2.444	  1.739	 -3.314	 -3.503	  1.510	 -1.108	  0.938	 -0.147	 -0.837	  0.451	  2.585	-107.082
       0:00.774	  2.330	  1.608	 -3.330	 -3.379	  1.461	 -1.180	  1.078	 -0.049	 -0.784	  0.458	  2.513	-107.082
       0:00.778	  2.294	  1.657	 -3.245	 -3.386	  1.399	 -1.114	  1.059	 -0.147	 -0.840	  0.435	  2.513	-107.082
       0:00.782	  2.307	  1.729	 -3.186	 -3.428	  1.376	 -1.049	  0.958	 -0.304	 -0.944	  0.363	  2.500	-107.082
       0:00.786	  2.284	  1.775	 -3.118	 -3.441	  1.330	 -0.990	  0.886	 -0.408	 -1.026	  0.304	  2.503	-107.082
       0:00.790	  2.255	  1.784	 -3.078	 -3.431	  1.297	 -0.967	  0.905	 -0.428	 -1.026	  0.317	  2.539	-107.082
       0:00.794	  2.248	  1.810	 -3.046	 -3.441	  1.278	 -0.938	  0.938	 -0.408	 -0.997	  0.353	  2.562	-107.082
       0:00.798	  2.222	  1.833	 -2.997	 -3.438	  1.239	 -0.902	  0.958	 -0.389	 -0.971	  0.376	  2.569	-107.082
       0:00.802	  2.180	  1.846	 -2.941	 -3.425	  1.190	 -0.866	  0.961	 -0.392	 -0.967	  0.376	  2.572	-107.082
       0:00.805	  2.105	  1.824	 -2.889	 -3.376	  1.127	 -0.853	  0.980	 -0.386	 -0.964	  0.382	  2.592	-107.082
       0:00.809	  2.124	  1.807	 -2.925	 -3.376	  1.154	 -0.879	  0.974	 -0.395	 -0.974	  0.373	  2.578	-107.082
       0:00.813	  2.167	  1.804	 -2.971	 -3.395	  1.199	 -0.902	  0.948	 -0.418	 -0.990	  0.356	  2.556	-107.082
       0:00.817	  2.173	  1.804	 -2.977	 -3.399	  1.206	 -0.905	  0.944	 -0.418	 -0.997	  0.353	  2.549	-107.082
       0:00.821	  2.118	  1.804	 -2.922	 -3.373	  1.150	 -0.879	  0.958	 -0.405	 -0.984	  0.369	  2.556	-107.082
       0:00.825	  2.141	  1.824	 -2.925	 -3.392	  1.163	 -0.869	  0.954	 -0.402	 -0.980	  0.373	  2.556	-107.082
       0:00.829	  2.196	  1.837	 -2.967	 -3.428	  1.212	 -0.886	  0.954	 -0.395	 -0.974	  0.379	  2.556	-107.082
       0:00.833	  2.147	  1.830	 -2.925	 -3.399	  1.167	 -0.866	  0.954	 -0.402	 -0.977	  0.376	  2.556	-107.082
       0:00.837	  2.023	  1.804	 -2.827	 -3.327	  1.056	 -0.830	  0.980	 -0.399	 -0.967	  0.392	  2.582	-107.082
       0:00.840	  2.069	  1.856	 -2.820	 -3.373	  1.075	 -0.801	  0.974	 -0.386	 -0.954	  0.408	  2.608	-107.082
       0:00.844	  2.124	  1.892	 -2.840	 -3.418	  1.111	 -0.794	  0.954	 -0.386	 -0.951	  0.408	  2.601	-107.082
       0:00.848	  2.095	  1.843	 -2.859	 -3.379	  1.108	 -0.827	  0.958	 -0.392	 -0.954	  0.408	  2.598	-107.082
       0:00.852	  2.124	  1.843	 -2.889	 -3.395	  1.137	 -0.843	  0.971	 -0.382	 -0.938	  0.425	  2.614	-107.082
       0:00.856	  2.111	  1.873	 -2.846	 -3.402	  1.108	 -0.807	  0.974	 -0.382	 -0.938	  0.431	  2.618	-107.082
       0:00.860	  2.114	  1.889	 -2.833	 -3.412	  1.105	 -0.791	  0.954	 -0.392	 -0.944	  0.428	  2.601	-107.082
       0:00.864	  2.131	  1.886	 -2.853	 -3.418	  1.121	 -0.804	  0.941	 -0.399	 -0.944	  0.431	  2.601	-107.082
       0:00.868	  2.170	  1.873	 -2.905	 -3.431	  1.167	 -0.837	  0.931	 -0.399	 -0.944	  0.441	  2.598	-107.082
       0:00.872	  2.176	  1.850	 -2.935	 -3.425	  1.186	 -0.863	  0.931	 -0.399	 -0.941	  0.444	  2.608	-107.082
       0:00.875	  2.108	  1.876	 -2.840	 -3.402	  1.105	 -0.801	  0.948	 -0.379	 -0.925	  0.471	  2.621	-107.082
       0:00.879	  2.101	  1.928	 -2.781	 -3.425	  1.072	 -0.745	  0.964	 -0.356	 -0.895	  0.500	  2.644	-107.082
       0:00.883	  2.154	  1.954	 -2.807	 -3.464	  1.111	 -0.745	  0.964	 -0.343	 -0.882	  0.523	  2.670	-107.082
       0:00.887	  2.170	  1.948	 -2.830	 -3.471	  1.131	 -0.761	  0.951	 -0.356	 -0.889	  0.520	  2.676	-107.082
       0:00.891	  2.154	  1.928	 -2.833	 -3.451	  1.124	 -0.771	  0.944	 -0.363	 -0.889	  0.523	  2.663	-107.082
       0:00.895	  2.137	  1.902	 -2.843	 -3.431	  1.121	 -0.791	  0.935	 -0.369	 -0.899	  0.516	  2.634	-107.082
       0:00.899	  2.170	  1.876	 -2.902	 -3.435	  1.167	 -0.833	  0.925	 -0.366	 -0.895	  0.516	  2.614	-107.082
       0:00.903	  2.137	  1.859	 -2.886	 -3.408	  1.141	 -0.833	  0.925	 -0.359	 -0.882	  0.539	  2.631	-107.082
       0:00.907	  2.154	  1.915	 -2.846	 -3.444	  1.131	 -0.784	  0.922	 -0.350	 -0.866	  0.565	  2.663	-107.082
       0:00.911	  2.193	  1.938	 -2.863	 -3.477	  1.157	 -0.781	  0.912	 -0.350	 -0.863	  0.565	  2.657	-107.082
       0:00.914	  2.183	  1.928	 -2.863	 -3.467	  1.154	 -0.788	  0.918	 -0.343	 -0.856	  0.572	  2.650	-107.082
       0:00.918	  2.167	  1.948	 -2.827	 -3.467	  1.127	 -0.758	  0.918	 -0.333	 -0.840	  0.595	  2.657	-107.082
       0:00.922	  2.144	  1.935	 -2.817	 -3.451	  1.111	 -0.761	  0.925	 -0.317	 -0.817	  0.614	  2.683	-107.082
       0:00.926	  2.101	  1.928	 -2.781	 -3.425	  1.072	 -0.745	  0.938	 -0.294	 -0.788	  0.644	  2.722	-107.082
       0:00.930	  2.141	  1.961	 -2.788	 -3.461	  1.095	 -0.732	  0.925	 -0.284	 -0.771	  0.663	  2.735	-107.082
       0:00.934	  2.157	  1.974	 -2.791	 -3.477	  1.105	 -0.729	  0.908	 -0.288	 -0.765	  0.667	  2.739	-107.082
       0:00.938	  2.183	  1.974	 -2.817	 -3.490	  1.131	 -0.742	  0.889	 -0.291	 -0.768	  0.663	  2.716	-107.082
       0:00.942	  2.222	  1.990	 -2.840	 -3.516	  1.160	 -0.745	  0.902	 -0.261	 -0.735	  0.690	  2.725	-107.082
       0:00.946	  2.206	  1.984	 -2.830	 -3.507	  1.147	 -0.742	  0.899	 -0.252	 -0.716	  0.706	  2.729	-107.082
       0:00.949	  2.216	  2.003	 -2.820	 -3.520	  1.147	 -0.729	  0.892	 -0.242	 -0.699	  0.722	  2.732	-107.082
       0:00.953	  2.265	  2.016	 -2.856	 -3.552	  1.190	 -0.739	  0.876	 -0.229	 -0.673	  0.742	  2.739	-107.082
       0:00.957	  2.278	  2.046	 -2.840	 -3.572	  1.190	 -0.716	  0.869	 -0.216	 -0.657	  0.758	  2.742	-107.082
       0:00.961	  2.255	  2.039	 -2.824	 -3.559	  1.170	 -0.712	  0.876	 -0.196	 -0.627	  0.784	  2.758	-107.082
       0:00.965	  2.252	  2.039	 -2.820	 -3.556	  1.167	 -0.709	  0.873	 -0.176	 -0.598	  0.810	  2.771	-107.082
       0:00.969	  2.245	  2.052	 -2.801	 -3.559	  1.154	 -0.693	  0.866	 -0.160	 -0.582	  0.827	  2.768	-107.082
       0:00.973	  2.310	  2.085	 -2.833	 -3.608	  1.203	 -0.693	  0.850	 -0.144	 -0.559	  0.846	  2.768	-107.082
       0:00.977	  2.317	  2.069	 -2.856	 -3.605	  1.219	 -0.712	  0.846	 -0.124	 -0.533	  0.873	  2.781	-107.082
       0:00.981	  2.297	  2.069	 -2.837	 -3.595	  1.199	 -0.703	  0.840	 -0.114	 -0.516	  0.889	  2.781	-107.082
       0:00.984	  2.314	  2.072	 -2.850	 -3.605	  1.212	 -0.709	  0.833	 -0.105	 -0.507	  0.895	  2.778	-107.082
       0:00.988	  2.320	  2.088	 -2.840	 -3.614	  1.212	 -0.696	  0.837	 -0.088	 -0.484	  0.912	  2.791	-107.082
       0:00.992	  2.340	  2.088	 -2.859	 -3.624	  1.232	 -0.706	  0.833	 -0.075	 -0.471	  0.922	  2.784	-107.082
       0:00.996	  2.350	  2.095	 -2.863	 -3.634	  1.239	 -0.703	  0.830	 -0.065	 -0.464	  0.928	  2.765	-107.082
       0:01.000	  2.337	  2.078	 -2.866	 -3.618	  1.232	 -0.712	  0.830	 -0.059	 -0.464	  0.928	  2.775	-107.082
       0:01.004	  2.363	  2.098	 -2.873	 -3.641	  1.248	 -0.706	  0.824	 -0.069	 -0.474	  0.922	  2.791	-107.082
       0:01.008	  2.399	  2.095	 -2.912	 -3.657	  1.288	 -0.729	  0.810	 -0.092	 -0.507	  0.892	  2.778	-107.082
       0:01.012	  2.333	  2.072	 -2.869	 -3.614	  1.232	 -0.719	  0.814	 -0.121	 -0.546	  0.856	  2.781	-107.082
       0:01.016	  2.310	  2.078	 -2.840	 -3.605	  1.206	 -0.699	  0.810	 -0.157	 -0.588	  0.824	  2.784	-107.082
       0:01.019	  2.337	  2.085	 -2.859	 -3.621	  1.229	 -0.706	  0.784	 -0.212	 -0.654	  0.765	  2.752	-107.082
       0:01.023	  2.327	  2.059	 -2.876	 -3.605	  1.232	 -0.729	  0.784	 -0.258	 -0.719	  0.709	  2.719	-107.082
       0:01.027	  2.324	  2.069	 -2.863	 -3.608	  1.225	 -0.716	  0.797	 -0.291	 -0.771	  0.663	  2.709	-107.082
       0:01.031	  2.265	  2.013	 -2.859	 -3.549	  1.193	 -0.742	  0.814	 -0.314	 -0.810	  0.621	  2.693	-107.082
       0:01.035	  2.222	  1.993	 -2.837	 -3.520	  1.160	 -0.742	  0.817	 -0.350	 -0.856	  0.578	  2.670	-107.082
       0:01.039	  2.265	  1.987	 -2.886	 -3.536	  1.206	 -0.768	  0.830	 -0.366	 -0.889	  0.546	  2.647	-107.082
       0:01.043	  2.297	  1.974	 -2.931	 -3.546	  1.245	 -0.797	  0.837	 -0.382	 -0.912	  0.520	  2.641	-107.082
       0:01.047	  2.275	  1.961	 -2.922	 -3.529	  1.229	 -0.801	  0.830	 -0.408	 -0.941	  0.487	  2.621	-107.082
       0:01.051	  2.268	  1.931	 -2.944	 -3.510	  1.235	 -0.827	  0.827	 -0.428	 -0.971	  0.464	  2.614	-107.082
       0:01.054	  2.232	  1.941	 -2.899	 -3.497	  1.196	 -0.797	  0.837	 -0.435	 -0.984	  0.458	  2.618	-107.082
       0:01.058	  2.183	  1.948	 -2.843	 -3.477	  1.144	 -0.768	  0.859	 -0.425	 -0.977	  0.461	  2.611	-107.082
       0:01.062	  2.134	  1.922	 -2.820	 -3.438	  1.108	 -0.768	  0.876	 -0.415	 -0.974	  0.464	  2.608	-107.082
       0:01.066	  2.167	  1.918	 -2.856	 -3.454	  1.141	 -0.788	  0.866	 -0.422	 -0.984	  0.458	  2.611	-107.082
       0:01.070	  2.193	  1.931	 -2.869	 -3.474	  1.160	 -0.788	  0.866	 -0.422	 -0.987	  0.454	  2.605	-107.082
       0:01.074	  2.199	  1.918	 -2.889	 -3.471	  1.173	 -0.804	  0.866	 -0.425	 -0.997	  0.438	  2.562	-107.082
       0:01.078	  2.193	  1.869	 -2.931	 -3.441	  1.193	 -0.850	  0.876	 -0.422	 -0.997	  0.431	  2.536	-107.082
       0:01.082	  2.199	  1.889	 -2.918	 -3.454	  1.190	 -0.833	  0.873	 -0.418	 -0.990	  0.444	  2.569	-107.082
       0:01.086	  2.196	  1.873	 -2.931	 -3.444	  1.193	 -0.850	  0.869	 -0.428	 -1.000	  0.438	  2.585	-107.082
       0:01.089	  2.203	  1.879	 -2.931	 -3.451	  1.196	 -0.846	  0.866	 -0.431	 -1.003	  0.428	  2.572	-107.082
       0:01.093	  2.206	  1.902	 -2.912	 -3.464	  1.190	 -0.824	  0.866	 -0.428	 -1.000	  0.431	  2.585	-107.082
       0:01.097	  2.173	  1.889	 -2.892	 -3.441	  1.163	 -0.820	  0.859	 -0.441	 -1.010	  0.425	  2.585	-107.082
       0:01.101	  2.183	  1.889	 -2.902	 -3.448	  1.173	 -0.827	  0.846	 -0.451	 -1.013	  0.425	  2.585	-107.082
       0:01.105	  2.173	  1.876	 -2.905	 -3.435	  1.170	 -0.833	  0.856	 -0.441	 -1.007	  0.431	  2.582	-107.082
       0:01.109	  2.216	  1.902	 -2.922	 -3.471	  1.199	 -0.830	  0.859	 -0.441	 -1.007	  0.431	  2.575	-107.082
       0:01.113	  2.225	  1.912	 -2.922	 -3.480	  1.203	 -0.824	  0.863	 -0.438	 -1.007	  0.435	  2.569	-107.082
       0:01.117	  2.173	  1.892	 -2.889	 -3.444	  1.160	 -0.817	  0.879	 -0.422	 -0.990	  0.448	  2.582	-107.082
       0:01.121	  2.157	  1.869	 -2.895	 -3.425	  1.157	 -0.833	  0.873	 -0.425	 -0.990	  0.451	  2.588	-107.082
       0:01.125	  2.176	  1.869	 -2.915	 -3.435	  1.176	 -0.843	  0.856	 -0.441	 -1.003	  0.438	  2.595	-107.082
       0:01.128	  2.160	  1.856	 -2.912	 -3.418	  1.167	 -0.846	  0.846	 -0.454	 -1.013	  0.431	  2.588	-107.082
       0:01.132	  2.150	  1.853	 -2.905	 -3.412	  1.157	 -0.846	  0.850	 -0.451	 -1.010	  0.438	  2.575	-107.082
       0:01.136	  2.170	  1.873	 -2.905	 -3.431	  1.167	 -0.837	  0.866	 -0.431	 -0.993	  0.448	  2.556	-107.082
       0:01.140	  2.173	  1.889	 -2.892	 -3.441	  1.163	 -0.820	  0.879	 -0.422	 -0.984	  0.461	  2.565	-107.082
       0:01.144	  2.180	  1.915	 -2.873	 -3.458	  1.157	 -0.797	  0.889	 -0.412	 -0.977	  0.467	  2.582	-107.082
       0:01.148	  2.176	  1.905	 -2.879	 -3.451	  1.157	 -0.807	  0.889	 -0.412	 -0.977	  0.467	  2.582	-107.082
       0:01.152	  2.209	  1.905	 -2.912	 -3.467	  1.190	 -0.824	  0.876	 -0.418	 -0.980	  0.461	  2.582	-107.082
       0:01.156	  2.183	  1.912	 -2.879	 -3.458	  1.160	 -0.804	  0.886	 -0.412	 -0.974	  0.474	  2.598	-107.082
       0:01.160	  2.173	  1.928	 -2.853	 -3.461	  1.144	 -0.781	  0.886	 -0.415	 -0.974	  0.480	  2.614	-107.082
       0:01.163	  2.176	  1.915	 -2.869	 -3.458	  1.154	 -0.797	  0.882	 -0.418	 -0.980	  0.474	  2.592	-107.082
       0:01.167	  2.180	  1.892	 -2.895	 -3.448	  1.167	 -0.820	  0.873	 -0.431	 -0.993	  0.464	  2.569	-107.082
       0:01.171	  2.190	  1.892	 -2.905	 -3.451	  1.176	 -0.827	  0.876	 -0.425	 -0.987	  0.467	  2.562	-107.082
       0:01.175	  2.163	  1.902	 -2.869	 -3.444	  1.147	 -0.804	  0.892	 -0.405	 -0.967	  0.484	  2.582	-107.082
       0:01.179	  2.167	  1.889	 -2.886	 -3.438	  1.157	 -0.817	  0.882	 -0.415	 -0.977	  0.477	  2.578	-107.082
       0:01.183	  2.180	  1.879	 -2.908	 -3.441	  1.173	 -0.833	  0.879	 -0.422	 -0.987	  0.464	  2.562	-107.082
       0:01.187	  2.170	  1.873	 -2.905	 -3.431	  1.167	 -0.837	  0.879	 -0.425	 -0.987	  0.464	  2.556	-107.082
       0:01.191	  2.173	  1.853	 -2.928	 -3.425	  1.180	 -0.856	  0.873	 -0.431	 -0.993	  0.458	  2.562	-107.082
       0:01.195	  2.154	  1.863	 -2.899	 -3.418	  1.157	 -0.837	  0.882	 -0.422	 -0.984	  0.467	  2.572	-107.082
       0:01.198	  2.150	  1.869	 -2.889	 -3.422	  1.150	 -0.830	  0.892	 -0.415	 -0.977	  0.474	  2.569	-107.082
       0:01.202	  2.170	  1.873	 -2.905	 -3.431	  1.167	 -0.837	  0.892	 -0.418	 -0.980	  0.471	  2.582	-107.082
       0:01.206	  2.170	  1.879	 -2.899	 -3.435	  1.163	 -0.830	  0.886	 -0.425	 -0.984	  0.464	  2.575	-107.082
       0:01.210	  2.154	  1.886	 -2.876	 -3.431	  1.144	 -0.814	  0.886	 -0.425	 -0.984	  0.464	  2.565	-107.082
       0:01.214	  2.144	  1.873	 -2.879	 -3.418	  1.141	 -0.824	  0.892	 -0.428	 -0.984	  0.464	  2.552	-107.082
       0:01.218	  2.154	  1.859	 -2.902	 -3.418	  1.157	 -0.840	  0.882	 -0.435	 -0.990	  0.454	  2.539	-107.082
       0:01.222	  2.170	  1.856	 -2.922	 -3.425	  1.176	 -0.853	  0.873	 -0.438	 -0.997	  0.451	  2.549	-107.082
       0:01.226	  2.176	  1.853	 -2.931	 -3.425	  1.183	 -0.859	  0.873	 -0.444	 -1.007	  0.444	  2.552	-107.082
       0:01.230	  2.190	  1.856	 -2.941	 -3.435	  1.196	 -0.863	  0.866	 -0.448	 -1.010	  0.441	  2.552	-107.082
       0:01.233	  2.190	  1.869	 -2.928	 -3.441	  1.190	 -0.850	  0.869	 -0.448	 -1.010	  0.438	  2.542	-107.082
       0:01.237	  2.176	  1.879	 -2.905	 -3.438	  1.170	 -0.833	  0.882	 -0.435	 -1.000	  0.448	  2.556	-107.082
       0:01.241	  2.150	  1.846	 -2.912	 -3.408	  1.160	 -0.853	  0.889	 -0.428	 -1.000	  0.451	  2.562	-107.082
       0:01.245	  2.147	  1.837	 -2.918	 -3.402	  1.163	 -0.859	  0.879	 -0.435	 -1.007	  0.444	  2.549	-107.082
       0:01.249	  2.167	  1.846	 -2.928	 -3.418	  1.176	 -0.859	  0.873	 -0.444	 -1.013	  0.435	  2.539	-107.082
       0:01.253	  2.180	  1.843	 -2.944	 -3.422	  1.193	 -0.869	  0.879	 -0.441	 -1.010	  0.438	  2.536	-107.082
       0:01.257	  2.173	  1.876	 -2.905	 -3.435	  1.170	 -0.833	  0.889	 -0.428	 -0.997	  0.451	  2.562	-107.082
       0:01.261	  2.160	  1.863	 -2.905	 -3.422	  1.163	 -0.840	  0.892	 -0.431	 -0.997	  0.451	  2.562	-107.082
       0:01.265	  2.154	  1.833	 -2.928	 -3.405	  1.170	 -0.866	  0.889	 -0.438	 -1.007	  0.438	  2.542	-107.082
       0:01.268	  2.147	  1.820	 -2.935	 -3.395	  1.170	 -0.876	  0.886	 -0.441	 -1.010	  0.438	  2.536	-107.082
       0:01.272	  2.170	  1.824	 -2.954	 -3.408	  1.193	 -0.886	  0.873	 -0.444	 -1.020	  0.428	  2.516	-107.082
       0:01.276	  2.193	  1.843	 -2.958	 -3.428	  1.206	 -0.876	  0.886	 -0.435	 -1.010	  0.435	  2.507	-107.082
       0:01.280	  2.147	  1.840	 -2.915	 -3.405	  1.160	 -0.856	  0.902	 -0.422	 -0.997	  0.451	  2.529	-107.082
       0:01.284	  2.141	  1.856	 -2.892	 -3.408	  1.147	 -0.837	  0.912	 -0.412	 -0.980	  0.467	  2.552	-107.082
       0:01.288	  2.193	  1.886	 -2.915	 -3.451	  1.183	 -0.833	  0.892	 -0.415	 -0.980	  0.474	  2.569	-107.082
       0:01.292	  2.219	  1.892	 -2.935	 -3.467	  1.206	 -0.840	  0.869	 -0.425	 -0.984	  0.467	  2.572	-107.082
       0:01.296	  2.242	  1.908	 -2.941	 -3.487	  1.222	 -0.837	  0.856	 -0.425	 -0.980	  0.467	  2.578	-107.082
       0:01.300	  2.248	  1.925	 -2.931	 -3.497	  1.219	 -0.824	  0.853	 -0.422	 -0.974	  0.477	  2.598	-107.082
       0:01.304	  2.222	  1.928	 -2.902	 -3.487	  1.193	 -0.807	  0.846	 -0.428	 -0.980	  0.474	  2.588	-107.082
       0:01.307	  2.209	  1.918	 -2.899	 -3.474	  1.183	 -0.810	  0.846	 -0.435	 -0.977	  0.471	  2.582	-107.082
       0:01.311	  2.265	  1.951	 -2.922	 -3.520	  1.222	 -0.804	  0.840	 -0.428	 -0.971	  0.484	  2.598	-107.082
       0:01.315	  2.307	  1.993	 -2.922	 -3.562	  1.245	 -0.784	  0.830	 -0.431	 -0.964	  0.497	  2.634	-107.082
       0:01.319	  2.297	  2.010	 -2.895	 -3.565	  1.225	 -0.761	  0.814	 -0.435	 -0.961	  0.500	  2.647	-107.082
       0:01.323	  2.278	  2.003	 -2.882	 -3.552	  1.209	 -0.758	  0.804	 -0.431	 -0.958	  0.503	  2.647	-107.082
       0:01.327	  2.265	  2.000	 -2.873	 -3.542	  1.199	 -0.755	  0.781	 -0.428	 -0.951	  0.513	  2.647	-107.082
       0:01.331	  2.288	  2.013	 -2.882	 -3.562	  1.216	 -0.755	  0.742	 -0.435	 -0.951	  0.523	  2.654	-107.082
       0:01.335	  2.317	  2.036	 -2.889	 -3.588	  1.232	 -0.745	  0.706	 -0.451	 -0.958	  0.520	  2.650	-107.082
       0:01.339	  2.333	  2.000	 -2.941	 -3.578	  1.268	 -0.791	  0.709	 -0.461	 -0.980	  0.500	  2.631	-107.082
       0:01.342	  2.353	  1.938	 -3.023	 -3.556	  1.317	 -0.863	  0.729	 -0.477	 -1.007	  0.467	  2.608	-107.082
       0:01.346	  2.337	  1.889	 -3.056	 -3.523	  1.327	 -0.902	  0.729	 -0.500	 -1.039	  0.428	  2.582	-107.082
       0:01.350	  2.337	  1.879	 -3.065	 -3.520	  1.330	 -0.912	  0.732	 -0.507	 -1.052	  0.412	  2.562	-107.082
       0:01.354	  2.343	  1.905	 -3.046	 -3.536	  1.324	 -0.889	  0.742	 -0.493	 -1.036	  0.425	  2.569	-107.082
       0:01.358	  2.314	  1.908	 -3.013	 -3.523	  1.294	 -0.873	  0.778	 -0.471	 -1.016	  0.444	  2.582	-107.082
       0:01.362	  2.281	  1.928	 -2.961	 -3.516	  1.252	 -0.837	  0.827	 -0.451	 -0.997	  0.458	  2.588	-107.082
       0:01.366	  2.284	  1.918	 -2.974	 -3.513	  1.258	 -0.846	  0.856	 -0.448	 -0.997	  0.458	  2.582	-107.082
       0:01.370	  2.265	  1.892	 -2.980	 -3.490	  1.252	 -0.863	  0.859	 -0.461	 -1.010	  0.444	  2.575	-107.082
       0:01.374	  2.239	  1.879	 -2.967	 -3.471	  1.232	 -0.863	  0.866	 -0.461	 -1.010	  0.441	  2.569	-107.082
       0:01.377	  2.203	  1.853	 -2.958	 -3.438	  1.209	 -0.873	  0.879	 -0.464	 -1.020	  0.428	  2.559	-107.082
       0:01.381	  2.176	  1.827	 -2.958	 -3.412	  1.196	 -0.886	  0.892	 -0.454	 -1.020	  0.425	  2.542	-107.082
       0:01.385	  2.163	  1.810	 -2.961	 -3.399	  1.193	 -0.895	  0.905	 -0.448	 -1.016	  0.422	  2.526	-107.082
       0:01.389	  2.163	  1.797	 -2.974	 -3.392	  1.199	 -0.908	  0.915	 -0.444	 -1.013	  0.418	  2.513	-107.082
       0:01.393	  2.160	  1.765	 -3.003	 -3.373	  1.212	 -0.938	  0.915	 -0.448	 -1.020	  0.412	  2.510	-107.082
       0:01.397	  2.150	  1.775	 -2.984	 -3.373	  1.196	 -0.925	  0.925	 -0.438	 -1.013	  0.422	  2.520	-107.082
       0:01.401	  2.134	  1.788	 -2.954	 -3.373	  1.173	 -0.902	  0.931	 -0.431	 -1.010	  0.422	  2.523	-107.082
       0:01.405	  2.141	  1.775	 -2.974	 -3.369	  1.186	 -0.918	  0.941	 -0.425	 -1.003	  0.428	  2.533	-107.082
       0:01.409	  2.186	  1.765	 -3.029	 -3.386	  1.239	 -0.951	  0.928	 -0.438	 -1.013	  0.415	  2.523	-107.082
       0:01.412	  2.203	  1.761	 -3.049	 -3.392	  1.255	 -0.964	  0.915	 -0.448	 -1.023	  0.405	  2.510	-107.082
       0:01.416	  2.127	  1.742	 -2.993	 -3.346	  1.190	 -0.944	  0.912	 -0.458	 -1.029	  0.399	  2.510	-107.082
       0:01.420	  2.121	  1.748	 -2.980	 -3.346	  1.180	 -0.935	  0.931	 -0.441	 -1.013	  0.412	  2.526	-107.082
       0:01.424	  2.183	  1.788	 -3.003	 -3.395	  1.222	 -0.928	  0.964	 -0.399	 -0.980	  0.431	  2.526	-107.082
       0:01.428	  2.131	  1.716	 -3.023	 -3.337	  1.206	 -0.974	  1.010	 -0.350	 -0.961	  0.428	  2.487	-107.082
       0:01.432	  2.033	  1.683	 -2.958	 -3.271	  1.124	 -0.958	  1.069	 -0.304	 -0.925	  0.444	  2.467	-107.082
       0:01.436	  1.977	  1.683	 -2.902	 -3.242	  1.069	 -0.928	  1.114	 -0.278	 -0.899	  0.461	  2.458	-107.082
       0:01.440	  2.016	  1.696	 -2.928	 -3.268	  1.101	 -0.935	  1.150	 -0.222	 -0.843	  0.510	  2.480	-107.082
       0:01.444	  2.101	  1.765	 -2.944	 -3.346	  1.154	 -0.908	  1.170	 -0.144	 -0.745	  0.611	  2.536	-107.082
       0:01.447	  2.199	  1.879	 -2.928	 -3.451	  1.193	 -0.843	  1.167	 -0.026	 -0.559	  0.817	  2.660	-107.082
       0:01.451	  2.363	  2.036	 -2.935	 -3.611	  1.278	 -0.768	  1.095	  0.124	 -0.301	  1.114	  2.853	-107.082
       0:01.455	  2.621	  2.248	 -2.980	 -3.846	  1.431	 -0.686	  0.928	  0.225	 -0.072	  1.405	  3.088	-107.082
       0:01.459	  2.938	  2.500	 -3.046	 -4.131	  1.624	 -0.592	  0.748	  0.320	  0.124	  1.657	  3.310	-107.082
       0:01.463	  3.232	  2.575	 -3.265	 -4.314	  1.879	 -0.663	  0.588	  0.448	  0.284	  1.830	  3.435	-107.082
       0:01.467	  3.314	  2.510	 -3.412	 -4.324	  1.993	 -0.771	  0.480	  0.431	  0.278	  1.814	  3.408	-107.082
       0:01.471	  3.042	  2.516	 -3.134	 -4.190	  1.719	 -0.627	  0.438	  0.105	 -0.013	  1.549	  3.346	-107.082
       0:01.475	  2.706	  2.422	 -2.892	 -3.974	  1.431	 -0.556	  0.520	 -0.206	 -0.431	  1.141	  3.235	-107.082
       0:01.479	  2.513	  1.961	 -3.160	 -3.647	  1.467	 -0.918	  0.778	 -0.196	 -0.719	  0.709	  2.827	-107.082
       0:01.482	  2.471	  1.618	 -3.461	 -3.454	  1.595	 -1.242	  1.003	 -0.042	 -0.761	  0.533	  2.520	-107.082
       0:01.486	  2.405	  1.592	 -3.422	 -3.408	  1.542	 -1.235	  1.082	 -0.020	 -0.735	  0.549	  2.497	-107.082
       0:01.490	  2.340	  1.673	 -3.275	 -3.418	  1.438	 -1.121	  1.065	 -0.121	 -0.778	  0.542	  2.536	-107.082
