   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:00.696	  0.008	 -5.208	 -6.379	  0.847	  3.456	 -6.183	 -1.557	 -2.499	 -1.817	 -3.823	 -3.604	 -1.575
       0:00.700	 -0.012	 -5.254	 -6.406	  0.880	  3.460	 -6.219	 -1.571	 -2.515	 -1.829	 -3.827	 -3.610	 -1.594
       0:00.704	  0.080	 -5.181	 -6.423	  0.798	  3.515	 -6.192	 -1.536	 -2.480	 -1.788	 -3.784	 -3.567	 -1.553
       0:00.708	  0.041	 -5.223	 -6.427	  0.839	  3.497	 -6.216	 -1.550	 -2.499	 -1.804	 -3.781	 -3.550	 -1.518
       0:00.712	 -0.105	 -5.363	 -6.421	  0.981	  3.421	 -6.282	 -1.590	 -2.553	 -1.854	 -3.810	 -3.573	 -1.528
       0:00.716	 -0.066	 -5.338	 -6.435	  0.950	  3.449	 -6.276	 -1.579	 -2.548	 -1.852	 -3.796	 -3.546	 -1.505
       0:00.720	 -0.120	 -5.392	 -6.435	  1.004	  3.421	 -6.303	 -1.592	 -2.577	 -1.887	 -3.819	 -3.563	 -1.520
       0:00.724	 -0.115	 -5.423	 -6.472	  1.016	  3.443	 -6.338	 -1.600	 -2.596	 -1.917	 -3.835	 -3.573	 -1.522
       0:00.728	 -0.052	 -5.402	 -6.513	  0.975	  3.493	 -6.348	 -1.600	 -2.610	 -1.938	 -3.852	 -3.584	 -1.507
       0:00.732	 -0.043	 -5.433	 -6.553	  0.984	  3.518	 -6.383	 -1.612	 -2.643	 -1.984	 -3.883	 -3.616	 -1.528
       0:00.735	  0.082	 -5.379	 -6.623	  0.895	  3.616	 -6.390	 -1.598	 -2.647	 -2.006	 -3.901	 -3.637	 -1.536
       0:00.739	  0.136	 -5.326	 -6.625	  0.843	  3.645	 -6.365	 -1.561	 -2.625	 -2.004	 -3.891	 -3.621	 -1.493
       0:00.743	 -0.052	 -5.454	 -6.565	  1.000	  3.520	 -6.400	 -1.561	 -2.647	 -2.043	 -3.917	 -3.643	 -1.499
       0:00.747	 -0.140	 -5.557	 -6.581	  1.095	  3.483	 -6.458	 -1.571	 -2.682	 -2.091	 -3.957	 -3.693	 -1.536
       0:00.751	 -0.091	 -5.557	 -6.629	  1.072	  3.532	 -6.483	 -1.559	 -2.689	 -2.115	 -3.979	 -3.724	 -1.579
       0:00.755	 -0.010	 -5.528	 -6.682	  1.016	  3.600	 -6.495	 -1.534	 -2.670	 -2.117	 -3.992	 -3.748	 -1.641
       0:00.759	  0.037	 -5.513	 -6.713	  0.984	  3.639	 -6.503	 -1.518	 -2.668	 -2.120	 -4.000	 -3.765	 -1.647
       0:00.763	 -0.016	 -5.616	 -6.763	  1.062	  3.637	 -6.579	 -1.550	 -2.717	 -2.173	 -4.047	 -3.810	 -1.664
       0:00.767	 -0.155	 -5.779	 -6.786	  1.214	  3.579	 -6.672	 -1.596	 -2.777	 -2.237	 -4.107	 -3.872	 -1.705
       0:00.770	 -0.214	 -5.777	 -6.726	  1.243	  3.520	 -6.641	 -1.573	 -2.767	 -2.229	 -4.095	 -3.860	 -1.687
       0:00.774	 -0.115	 -5.722	 -6.771	  1.165	  3.592	 -6.637	 -1.561	 -2.761	 -2.223	 -4.095	 -3.862	 -1.703
       0:00.778	 -0.157	 -5.742	 -6.748	  1.196	  3.559	 -6.635	 -1.546	 -2.742	 -2.212	 -4.089	 -3.864	 -1.717
       0:00.782	 -0.150	 -5.755	 -6.769	  1.200	  3.573	 -6.652	 -1.530	 -2.732	 -2.212	 -4.089	 -3.866	 -1.720
       0:00.786	 -0.113	 -5.765	 -6.816	  1.186	  3.616	 -6.680	 -1.526	 -2.738	 -2.219	 -4.099	 -3.882	 -1.742
       0:00.790	 -0.128	 -5.796	 -6.831	  1.210	  3.616	 -6.703	 -1.530	 -2.755	 -2.233	 -4.117	 -3.905	 -1.763
       0:00.794	 -0.093	 -5.814	 -6.883	  1.200	  3.658	 -6.738	 -1.530	 -2.765	 -2.241	 -4.128	 -3.917	 -1.775
       0:00.798	 -0.004	 -5.817	 -6.977	  1.157	  3.750	 -6.786	 -1.548	 -2.779	 -2.254	 -4.146	 -3.936	 -1.794
       0:00.802	  0.072	 -5.812	 -7.047	  1.117	  3.823	 -6.819	 -1.544	 -2.773	 -2.245	 -4.142	 -3.932	 -1.775
       0:00.805	 -0.076	 -5.883	 -6.971	  1.227	  3.711	 -6.817	 -1.522	 -2.755	 -2.221	 -4.120	 -3.911	 -1.744
       0:00.809	 -0.169	 -5.928	 -6.922	  1.295	  3.641	 -6.816	 -1.505	 -2.746	 -2.204	 -4.105	 -3.897	 -1.730
       0:00.813	 -0.117	 -5.979	 -7.025	  1.295	  3.718	 -6.891	 -1.518	 -2.761	 -2.217	 -4.118	 -3.917	 -1.748
       0:00.817	 -0.049	 -5.934	 -7.049	  1.239	  3.763	 -6.882	 -1.507	 -2.748	 -2.196	 -4.097	 -3.887	 -1.718
       0:00.821	 -0.027	 -5.953	 -7.089	  1.237	  3.794	 -6.911	 -1.517	 -2.755	 -2.194	 -4.095	 -3.889	 -1.711
       0:00.825	  0.000	 -5.973	 -7.136	  1.233	  3.831	 -6.944	 -1.509	 -2.750	 -2.183	 -4.091	 -3.897	 -1.713
       0:00.829	  0.093	 -5.862	 -7.118	  1.132	  3.870	 -6.880	 -1.458	 -2.695	 -2.124	 -4.033	 -3.843	 -1.660
       0:00.833	  0.052	 -5.961	 -7.177	  1.202	  3.878	 -6.959	 -1.491	 -2.732	 -2.155	 -4.062	 -3.887	 -1.734
       0:00.837	 -0.027	 -6.107	 -7.243	  1.315	  3.872	 -7.064	 -1.553	 -2.790	 -2.214	 -4.113	 -3.940	 -1.788
       0:00.840	  0.017	 -6.014	 -7.194	  1.245	  3.870	 -6.994	 -1.517	 -2.748	 -2.167	 -4.052	 -3.868	 -1.695
       0:00.844	  0.101	 -5.938	 -7.202	  1.165	  3.915	 -6.959	 -1.495	 -2.724	 -2.132	 -4.010	 -3.814	 -1.629
       0:00.848	  0.134	 -5.953	 -7.250	  1.157	  3.955	 -6.992	 -1.509	 -2.736	 -2.134	 -4.010	 -3.812	 -1.627
       0:00.852	  0.146	 -5.928	 -7.237	  1.138	  3.955	 -6.973	 -1.483	 -2.705	 -2.103	 -3.977	 -3.788	 -1.617
       0:00.856	  0.045	 -6.019	 -7.227	  1.235	  3.899	 -7.014	 -1.497	 -2.718	 -2.115	 -3.994	 -3.821	 -1.691
       0:00.860	  0.134	 -6.017	 -7.315	  1.188	  3.988	 -7.056	 -1.524	 -2.744	 -2.132	 -4.010	 -3.841	 -1.699
       0:00.864	  0.262	 -5.957	 -7.383	  1.095	  4.085	 -7.060	 -1.522	 -2.748	 -2.130	 -4.004	 -3.841	 -1.687
       0:00.868	  0.126	 -6.000	 -7.289	  1.184	  3.971	 -7.035	 -1.501	 -2.726	 -2.111	 -3.986	 -3.825	 -1.676
       0:00.872	  0.171	 -5.971	 -7.305	  1.148	  4.002	 -7.027	 -1.509	 -2.730	 -2.099	 -3.973	 -3.808	 -1.668
       0:00.875	  0.264	 -5.934	 -7.361	  1.082	  4.076	 -7.037	 -1.515	 -2.728	 -2.087	 -3.963	 -3.796	 -1.654
       0:00.879	  0.227	 -6.000	 -7.390	  1.134	  4.072	 -7.085	 -1.557	 -2.777	 -2.132	 -4.004	 -3.829	 -1.676
       0:00.883	  0.241	 -6.031	 -7.435	  1.142	  4.101	 -7.122	 -1.588	 -2.810	 -2.159	 -4.031	 -3.862	 -1.720
       0:00.887	  0.272	 -5.983	 -7.417	  1.103	  4.109	 -7.089	 -1.565	 -2.781	 -2.128	 -4.008	 -3.837	 -1.693
       0:00.891	  0.381	 -5.920	 -7.464	  1.017	  4.186	 -7.082	 -1.559	 -2.767	 -2.115	 -4.000	 -3.825	 -1.680
       0:00.895	  0.336	 -5.915	 -7.414	  1.037	  4.138	 -7.052	 -1.548	 -2.765	 -2.103	 -3.981	 -3.806	 -1.652
       0:00.899	  0.161	 -5.930	 -7.254	  1.132	  3.971	 -6.983	 -1.503	 -2.726	 -2.058	 -3.932	 -3.753	 -1.619
       0:00.903	  0.033	 -5.983	 -7.179	  1.221	  3.870	 -6.971	 -1.478	 -2.703	 -2.029	 -3.909	 -3.732	 -1.610
       0:00.907	  0.326	 -6.016	 -7.505	  1.091	  4.179	 -7.150	 -1.581	 -2.792	 -2.120	 -3.996	 -3.827	 -1.703
       0:00.911	  0.445	 -5.973	 -7.581	  1.012	  4.276	 -7.165	 -1.606	 -2.810	 -2.132	 -4.000	 -3.835	 -1.695
       0:00.914	  0.315	 -5.946	 -7.423	  1.062	  4.132	 -7.074	 -1.538	 -2.748	 -2.060	 -3.928	 -3.757	 -1.598
       0:00.918	  0.315	 -5.971	 -7.449	  1.076	  4.146	 -7.099	 -1.532	 -2.740	 -2.050	 -3.917	 -3.744	 -1.588
       0:00.922	  0.297	 -6.000	 -7.460	  1.099	  4.142	 -7.120	 -1.518	 -2.724	 -2.031	 -3.893	 -3.717	 -1.561
       0:00.926	  0.295	 -6.010	 -7.468	  1.105	  4.146	 -7.128	 -1.511	 -2.713	 -2.016	 -3.876	 -3.697	 -1.546
       0:00.930	  0.272	 -6.109	 -7.544	  1.165	  4.171	 -7.216	 -1.544	 -2.748	 -2.052	 -3.918	 -3.748	 -1.606
       0:00.934	  0.258	 -6.151	 -7.573	  1.194	  4.179	 -7.252	 -1.530	 -2.734	 -2.047	 -3.915	 -3.755	 -1.619
       0:00.938	  0.351	 -6.103	 -7.617	  1.122	  4.249	 -7.249	 -1.517	 -2.713	 -2.023	 -3.893	 -3.734	 -1.586
       0:00.942	  0.359	 -6.122	 -7.645	  1.128	  4.266	 -7.272	 -1.524	 -2.717	 -2.023	 -3.889	 -3.726	 -1.565
       0:00.946	  0.287	 -6.181	 -7.631	  1.194	  4.223	 -7.295	 -1.518	 -2.713	 -2.016	 -3.878	 -3.718	 -1.555
       0:00.949	  0.373	 -6.146	 -7.682	  1.134	  4.291	 -7.303	 -1.522	 -2.711	 -2.010	 -3.874	 -3.711	 -1.551
       0:00.953	  0.353	 -6.163	 -7.680	  1.151	  4.280	 -7.311	 -1.507	 -2.693	 -1.992	 -3.856	 -3.693	 -1.534
       0:00.957	  0.247	 -6.256	 -7.666	  1.252	  4.219	 -7.351	 -1.505	 -2.695	 -1.986	 -3.852	 -3.689	 -1.526
       0:00.961	  0.297	 -6.280	 -7.740	  1.239	  4.282	 -7.400	 -1.518	 -2.705	 -1.996	 -3.860	 -3.695	 -1.536
       0:00.965	  0.268	 -6.297	 -7.728	  1.262	  4.262	 -7.402	 -1.511	 -2.699	 -1.983	 -3.849	 -3.683	 -1.528
       0:00.969	  0.217	 -6.311	 -7.691	  1.293	  4.217	 -7.390	 -1.491	 -2.680	 -1.963	 -3.831	 -3.666	 -1.505
       0:00.973	  0.262	 -6.326	 -7.751	  1.280	  4.270	 -7.429	 -1.497	 -2.683	 -1.967	 -3.835	 -3.676	 -1.513
       0:00.977	  0.326	 -6.303	 -7.792	  1.235	  4.322	 -7.437	 -1.495	 -2.682	 -1.961	 -3.825	 -3.672	 -1.507
       0:00.981	  0.371	 -6.283	 -7.817	  1.204	  4.357	 -7.439	 -1.480	 -2.666	 -1.946	 -3.808	 -3.656	 -1.487
       0:00.984	  0.287	 -6.344	 -7.794	  1.276	  4.305	 -7.458	 -1.470	 -2.658	 -1.932	 -3.800	 -3.647	 -1.474
       0:00.988	  0.237	 -6.353	 -7.753	  1.305	  4.258	 -7.443	 -1.462	 -2.650	 -1.918	 -3.781	 -3.629	 -1.452
       0:00.992	  0.258	 -6.348	 -7.769	  1.291	  4.278	 -7.449	 -1.458	 -2.649	 -1.913	 -3.773	 -3.623	 -1.441
       0:00.996	  0.258	 -6.379	 -7.800	  1.307	  4.293	 -7.480	 -1.460	 -2.647	 -1.913	 -3.777	 -3.627	 -1.441
       0:01.000	  0.249	 -6.408	 -7.819	  1.326	  4.297	 -7.503	 -1.470	 -2.654	 -1.918	 -3.781	 -3.635	 -1.447
       0:01.004	  0.239	 -6.402	 -7.804	  1.328	  4.285	 -7.493	 -1.462	 -2.647	 -1.907	 -3.767	 -3.621	 -1.435
       0:01.008	  0.262	 -6.392	 -7.817	  1.313	  4.303	 -7.495	 -1.450	 -2.639	 -1.893	 -3.755	 -3.610	 -1.417
       0:01.012	  0.260	 -6.404	 -7.827	  1.318	  4.307	 -7.505	 -1.445	 -2.635	 -1.887	 -3.740	 -3.600	 -1.406
       0:01.016	  0.221	 -6.425	 -7.810	  1.350	  4.280	 -7.507	 -1.452	 -2.641	 -1.889	 -3.736	 -3.596	 -1.398
       0:01.019	  0.217	 -6.398	 -7.779	  1.338	  4.262	 -7.478	 -1.441	 -2.625	 -1.868	 -3.717	 -3.575	 -1.375
       0:01.023	  0.208	 -6.404	 -7.775	  1.346	  4.254	 -7.480	 -1.429	 -2.610	 -1.850	 -3.701	 -3.561	 -1.361
       0:01.027	  0.192	 -6.437	 -7.792	  1.369	  4.256	 -7.505	 -1.429	 -2.612	 -1.850	 -3.701	 -3.561	 -1.359
       0:01.031	  0.237	 -6.398	 -7.798	  1.328	  4.282	 -7.487	 -1.421	 -2.600	 -1.835	 -3.683	 -3.548	 -1.338
       0:01.035	  0.247	 -6.394	 -7.804	  1.320	  4.289	 -7.489	 -1.416	 -2.590	 -1.825	 -3.680	 -3.544	 -1.328
       0:01.039	  0.245	 -6.427	 -7.835	  1.338	  4.303	 -7.520	 -1.416	 -2.588	 -1.825	 -3.683	 -3.550	 -1.334
       0:01.043	  0.192	 -6.497	 -7.852	  1.400	  4.285	 -7.565	 -1.423	 -2.594	 -1.833	 -3.695	 -3.565	 -1.348
       0:01.047	  0.184	 -6.478	 -7.825	  1.394	  4.268	 -7.542	 -1.419	 -2.590	 -1.825	 -3.683	 -3.561	 -1.336
       0:01.051	  0.179	 -6.472	 -7.814	  1.394	  4.260	 -7.532	 -1.408	 -2.575	 -1.808	 -3.676	 -3.565	 -1.315
       0:01.054	  0.173	 -6.503	 -7.839	  1.412	  4.270	 -7.561	 -1.398	 -2.559	 -1.794	 -3.670	 -3.553	 -1.320
       0:01.058	  0.165	 -6.472	 -7.800	  1.400	  4.247	 -7.526	 -1.396	 -2.555	 -1.784	 -3.650	 -3.524	 -1.320
       0:01.062	  0.107	 -6.491	 -7.761	  1.439	  4.198	 -7.517	 -1.404	 -2.557	 -1.788	 -3.649	 -3.520	 -1.322
       0:01.066	  0.097	 -6.520	 -7.781	  1.458	  4.202	 -7.540	 -1.390	 -2.544	 -1.775	 -3.643	 -3.522	 -1.307
       0:01.070	  0.181	 -6.452	 -7.796	  1.383	  4.252	 -7.515	 -1.381	 -2.522	 -1.757	 -3.623	 -3.507	 -1.282
       0:01.074	  0.173	 -6.480	 -7.816	  1.400	  4.258	 -7.538	 -1.398	 -2.534	 -1.767	 -3.637	 -3.522	 -1.293
       0:01.078	  0.151	 -6.505	 -7.819	  1.423	  4.249	 -7.551	 -1.400	 -2.542	 -1.769	 -3.639	 -3.532	 -1.301
       0:01.082	  0.188	 -6.454	 -7.806	  1.381	  4.260	 -7.520	 -1.386	 -2.520	 -1.746	 -3.616	 -3.511	 -1.280
       0:01.086	  0.165	 -6.474	 -7.802	  1.402	  4.247	 -7.528	 -1.386	 -2.517	 -1.742	 -3.614	 -3.511	 -1.282
       0:01.089	  0.082	 -6.536	 -7.781	  1.474	  4.194	 -7.548	 -1.383	 -2.518	 -1.740	 -3.619	 -3.515	 -1.283
       0:01.093	  0.105	 -6.534	 -7.802	  1.462	  4.217	 -7.557	 -1.390	 -2.526	 -1.740	 -3.625	 -3.520	 -1.283
       0:01.097	  0.095	 -6.507	 -7.765	  1.452	  4.194	 -7.526	 -1.383	 -2.518	 -1.730	 -3.614	 -3.511	 -1.270
       0:01.101	  0.062	 -6.520	 -7.746	  1.476	  4.167	 -7.522	 -1.377	 -2.515	 -1.724	 -3.608	 -3.507	 -1.264
       0:01.105	  0.097	 -6.538	 -7.798	  1.468	  4.212	 -7.557	 -1.375	 -2.515	 -1.724	 -3.614	 -3.518	 -1.272
       0:01.109	  0.091	 -6.542	 -7.796	  1.472	  4.208	 -7.559	 -1.377	 -2.518	 -1.724	 -3.621	 -3.530	 -1.283
       0:01.113	  0.099	 -6.534	 -7.796	  1.464	  4.212	 -7.555	 -1.371	 -2.513	 -1.711	 -3.614	 -3.526	 -1.274
       0:01.117	  0.099	 -6.517	 -7.779	  1.456	  4.202	 -7.538	 -1.361	 -2.499	 -1.695	 -3.592	 -3.489	 -1.250
       0:01.121	  0.043	 -6.505	 -7.711	  1.478	  4.140	 -7.497	 -1.351	 -2.497	 -1.682	 -3.575	 -3.476	 -1.235
       0:01.125	  0.043	 -6.528	 -7.734	  1.489	  4.151	 -7.520	 -1.369	 -2.513	 -1.695	 -3.588	 -3.499	 -1.254
       0:01.128	  0.052	 -6.553	 -7.769	  1.497	  4.175	 -7.551	 -1.377	 -2.518	 -1.695	 -3.592	 -3.505	 -1.272
       0:01.132	  0.066	 -6.511	 -7.740	  1.470	  4.167	 -7.515	 -1.365	 -2.501	 -1.664	 -3.563	 -3.470	 -1.245
       0:01.136	  0.072	 -6.515	 -7.750	  1.468	  4.175	 -7.522	 -1.381	 -2.520	 -1.666	 -3.567	 -3.474	 -1.245
       0:01.140	  0.052	 -6.474	 -7.689	  1.458	  4.134	 -7.472	 -1.365	 -2.507	 -1.635	 -3.532	 -3.441	 -1.204
       0:01.144	  0.010	 -6.439	 -7.612	  1.462	  4.074	 -7.416	 -1.346	 -2.483	 -1.594	 -3.487	 -3.404	 -1.163
       0:01.148	  0.089	 -6.462	 -7.715	  1.433	  4.165	 -7.478	 -1.394	 -2.528	 -1.633	 -3.530	 -3.464	 -1.206
       0:01.152	  0.113	 -6.468	 -7.744	  1.425	  4.192	 -7.495	 -1.402	 -2.538	 -1.641	 -3.542	 -3.485	 -1.229
       0:01.156	  0.089	 -6.450	 -7.703	  1.427	  4.159	 -7.466	 -1.375	 -2.513	 -1.606	 -3.513	 -3.456	 -1.208
       0:01.160	  0.012	 -6.427	 -7.602	  1.454	  4.070	 -7.404	 -1.348	 -2.478	 -1.561	 -3.462	 -3.396	 -1.153
       0:01.163	 -0.019	 -6.425	 -7.569	  1.470	  4.039	 -7.386	 -1.357	 -2.468	 -1.540	 -3.439	 -3.375	 -1.140
       0:01.167	  0.056	 -6.445	 -7.664	  1.441	  4.124	 -7.445	 -1.433	 -2.522	 -1.571	 -3.460	 -3.383	 -1.184
       0:01.171	  0.070	 -6.445	 -7.678	  1.435	  4.138	 -7.450	 -1.499	 -2.583	 -1.610	 -3.476	 -3.392	 -1.192
       0:01.175	  0.014	 -6.433	 -7.610	  1.456	  4.076	 -7.412	 -1.495	 -2.575	 -1.590	 -3.450	 -3.361	 -1.136
       0:01.179	  0.037	 -6.435	 -7.635	  1.447	  4.099	 -7.425	 -1.513	 -2.588	 -1.606	 -3.464	 -3.369	 -1.132
       0:01.183	  0.150	 -6.379	 -7.691	  1.361	  4.184	 -7.425	 -1.544	 -2.610	 -1.616	 -3.472	 -3.384	 -1.157
       0:01.187	  0.175	 -6.334	 -7.672	  1.326	  4.186	 -7.392	 -1.534	 -2.592	 -1.590	 -3.449	 -3.369	 -1.161
       0:01.191	  0.188	 -6.317	 -7.668	  1.311	  4.192	 -7.383	 -1.540	 -2.590	 -1.581	 -3.439	 -3.351	 -1.130
       0:01.195	  0.138	 -6.369	 -7.670	  1.363	  4.167	 -7.410	 -1.551	 -2.608	 -1.602	 -3.452	 -3.355	 -1.118
       0:01.198	  0.074	 -6.357	 -7.594	  1.388	  4.097	 -7.365	 -1.518	 -2.588	 -1.579	 -3.431	 -3.334	 -1.089
       0:01.202	  0.050	 -6.386	 -7.600	  1.416	  4.089	 -7.383	 -1.518	 -2.586	 -1.581	 -3.431	 -3.332	 -1.095
       0:01.206	 -0.017	 -6.458	 -7.604	  1.485	  4.056	 -7.421	 -1.509	 -2.569	 -1.581	 -3.435	 -3.326	 -1.093
       0:01.210	 -0.012	 -6.532	 -7.683	  1.518	  4.099	 -7.497	 -1.517	 -2.583	 -1.612	 -3.478	 -3.369	 -1.128
       0:01.214	  0.045	 -6.590	 -7.798	  1.520	  4.184	 -7.584	 -1.513	 -2.590	 -1.645	 -3.518	 -3.417	 -1.175
       0:01.218	  0.066	 -6.608	 -7.837	  1.518	  4.216	 -7.612	 -1.464	 -2.553	 -1.625	 -3.518	 -3.429	 -1.188
       0:01.222	  0.118	 -6.631	 -7.913	  1.503	  4.280	 -7.662	 -1.445	 -2.530	 -1.614	 -3.524	 -3.443	 -1.212
       0:01.226	 -0.035	 -6.773	 -7.901	  1.650	  4.196	 -7.726	 -1.454	 -2.534	 -1.625	 -3.551	 -3.468	 -1.237
       0:01.230	 -0.037	 -6.775	 -7.901	  1.652	  4.196	 -7.728	 -1.456	 -2.530	 -1.621	 -3.546	 -3.456	 -1.217
       0:01.233	  0.080	 -6.750	 -7.992	  1.583	  4.299	 -7.761	 -1.464	 -2.546	 -1.635	 -3.557	 -3.466	 -1.214
       0:01.237	  0.041	 -6.736	 -7.940	  1.594	  4.254	 -7.728	 -1.423	 -2.515	 -1.598	 -3.524	 -3.429	 -1.175
       0:01.241	  0.054	 -6.691	 -7.909	  1.565	  4.245	 -7.689	 -1.396	 -2.482	 -1.561	 -3.491	 -3.404	 -1.153
       0:01.245	  0.085	 -6.755	 -8.004	  1.583	  4.309	 -7.769	 -1.443	 -2.509	 -1.596	 -3.542	 -3.460	 -1.223
       0:01.249	 -0.017	 -6.788	 -7.934	  1.650	  4.221	 -7.751	 -1.433	 -2.503	 -1.584	 -3.532	 -3.447	 -1.194
       0:01.253	  0.043	 -6.734	 -7.940	  1.592	  4.254	 -7.726	 -1.400	 -2.472	 -1.553	 -3.513	 -3.429	 -1.192
       0:01.257	  0.188	 -6.662	 -8.014	  1.483	  4.365	 -7.728	 -1.394	 -2.460	 -1.538	 -3.509	 -3.435	 -1.223
       0:01.261	  0.202	 -6.662	 -8.027	  1.478	  4.379	 -7.734	 -1.402	 -2.464	 -1.534	 -3.513	 -3.439	 -1.223
       0:01.265	  0.134	 -6.697	 -7.994	  1.528	  4.328	 -7.736	 -1.410	 -2.476	 -1.540	 -3.518	 -3.443	 -1.212
       0:01.268	 -0.002	 -6.769	 -7.930	  1.633	  4.227	 -7.740	 -1.414	 -2.485	 -1.540	 -3.522	 -3.447	 -1.200
       0:01.272	 -0.012	 -6.796	 -7.948	  1.650	  4.231	 -7.761	 -1.429	 -2.499	 -1.550	 -3.534	 -3.456	 -1.208
       0:01.276	  0.103	 -6.715	 -7.981	  1.553	  4.305	 -7.738	 -1.437	 -2.501	 -1.542	 -3.522	 -3.450	 -1.190
       0:01.280	  0.157	 -6.685	 -8.006	  1.511	  4.346	 -7.736	 -1.449	 -2.513	 -1.536	 -3.518	 -3.447	 -1.188
       0:01.284	  0.068	 -6.705	 -7.936	  1.565	  4.266	 -7.711	 -1.427	 -2.501	 -1.515	 -3.497	 -3.417	 -1.163
       0:01.288	  0.010	 -6.697	 -7.870	  1.590	  4.204	 -7.674	 -1.392	 -2.466	 -1.472	 -3.462	 -3.384	 -1.118
       0:01.292	 -0.010	 -6.724	 -7.878	  1.614	  4.198	 -7.691	 -1.367	 -2.423	 -1.416	 -3.439	 -3.383	 -1.124
       0:01.296	  0.033	 -6.761	 -7.957	  1.612	  4.258	 -7.750	 -1.357	 -2.365	 -1.336	 -3.402	 -3.384	 -1.196
       0:01.300	  0.208	 -6.680	 -8.050	  1.483	  4.392	 -7.755	 -1.357	 -2.309	 -1.227	 -3.322	 -3.330	 -1.198
       0:01.304	  0.237	 -6.592	 -7.992	  1.425	  4.379	 -7.682	 -1.359	 -2.291	 -1.155	 -3.235	 -3.206	 -1.091
       0:01.307	  0.216	 -6.528	 -7.907	  1.404	  4.324	 -7.608	 -1.412	 -2.357	 -1.190	 -3.169	 -2.977	 -0.839
       0:01.311	  0.315	 -6.431	 -7.909	  1.305	  4.375	 -7.559	 -1.536	 -2.487	 -1.285	 -3.103	 -2.625	 -0.460
       0:01.315	  0.489	 -6.204	 -7.856	  1.105	  4.437	 -7.419	 -1.786	 -2.726	 -1.483	 -3.070	 -2.192	  0.052
       0:01.319	  0.621	 -5.847	 -7.631	  0.860	  4.390	 -7.128	 -2.128	 -3.064	 -1.779	 -3.047	 -1.711	  0.639
       0:01.323	  0.581	 -5.596	 -7.340	  0.755	  4.223	 -6.856	 -2.371	 -3.348	 -2.037	 -3.058	 -1.485	  0.953
       0:01.327	  0.439	 -5.740	 -7.342	  0.897	  4.153	 -6.930	 -2.365	 -3.412	 -2.204	 -3.313	 -1.969	  0.573
       0:01.331	  0.357	 -6.163	 -7.683	  1.150	  4.283	 -7.313	 -2.146	 -3.266	 -2.332	 -3.750	 -2.915	 -0.227
       0:01.335	  0.280	 -6.573	 -8.016	  1.394	  4.412	 -7.683	 -1.928	 -3.078	 -2.371	 -4.103	 -3.633	 -0.839
       0:01.339	  0.194	 -6.753	 -8.111	  1.526	  4.416	 -7.821	 -1.744	 -2.860	 -2.186	 -4.109	 -3.798	 -1.103
       0:01.342	  0.113	 -6.763	 -8.039	  1.573	  4.340	 -7.790	 -1.610	 -2.678	 -1.891	 -3.893	 -3.683	 -1.165
       0:01.346	  0.068	 -6.697	 -7.928	  1.561	  4.262	 -7.703	 -1.530	 -2.567	 -1.660	 -3.693	 -3.551	 -1.146
       0:01.350	  0.080	 -6.608	 -7.850	  1.511	  4.229	 -7.619	 -1.518	 -2.528	 -1.536	 -3.573	 -3.480	 -1.113
       0:01.354	  0.074	 -6.561	 -7.798	  1.491	  4.200	 -7.569	 -1.517	 -2.515	 -1.456	 -3.501	 -3.433	 -1.085
       0:01.358	  0.117	 -6.495	 -7.775	  1.437	  4.210	 -7.524	 -1.480	 -2.468	 -1.367	 -3.427	 -3.367	 -1.054
       0:01.362	  0.082	 -6.468	 -7.713	  1.441	  4.161	 -7.480	 -1.449	 -2.433	 -1.313	 -3.379	 -3.330	 -1.047
       0:01.366	  0.050	 -6.443	 -7.656	  1.443	  4.117	 -7.439	 -1.439	 -2.419	 -1.291	 -3.363	 -3.324	 -1.039
       0:01.370	  0.039	 -6.414	 -7.616	  1.435	  4.091	 -7.404	 -1.443	 -2.421	 -1.289	 -3.361	 -3.330	 -1.047
       0:01.374	  0.087	 -6.408	 -7.658	  1.408	  4.136	 -7.423	 -1.466	 -2.443	 -1.307	 -3.388	 -3.365	 -1.093
       0:01.377	  0.078	 -6.381	 -7.621	  1.398	  4.113	 -7.390	 -1.452	 -2.437	 -1.293	 -3.377	 -3.359	 -1.085
       0:01.381	 -0.012	 -6.338	 -7.489	  1.421	  4.002	 -7.303	 -1.431	 -2.416	 -1.266	 -3.344	 -3.326	 -1.037
       0:01.385	  0.027	 -6.305	 -7.495	  1.386	  4.025	 -7.289	 -1.454	 -2.435	 -1.280	 -3.361	 -3.348	 -1.049
       0:01.389	  0.118	 -6.266	 -7.548	  1.320	  4.097	 -7.297	 -1.499	 -2.472	 -1.311	 -3.400	 -3.390	 -1.097
       0:01.393	  0.091	 -6.262	 -7.517	  1.332	  4.068	 -7.280	 -1.499	 -2.468	 -1.305	 -3.402	 -3.390	 -1.115
       0:01.397	  0.056	 -6.252	 -7.472	  1.346	  4.027	 -7.252	 -1.482	 -2.447	 -1.278	 -3.377	 -3.375	 -1.117
       0:01.401	  0.064	 -6.237	 -7.464	  1.334	  4.027	 -7.241	 -1.483	 -2.443	 -1.266	 -3.373	 -3.377	 -1.130
       0:01.405	  0.068	 -6.254	 -7.485	  1.340	  4.041	 -7.260	 -1.483	 -2.441	 -1.264	 -3.379	 -3.396	 -1.148
