   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:00.743	  0.828	 -4.837	 -6.034	  1.949	  2.415	 -5.482	  3.008	 -8.528	-11.706	  0.317	 -4.837	  0.382
       0:00.747	  0.758	 -4.856	 -5.984	  1.995	  2.355	 -5.467	  3.007	 -8.516	-11.696	  0.327	 -4.825	  0.387
       0:00.751	  0.590	 -5.062	 -6.021	  2.181	  2.289	 -5.588	  2.956	 -8.587	-11.773	  0.247	 -4.904	  0.284
       0:00.755	  0.498	 -5.193	 -6.060	  2.292	  2.263	 -5.673	  2.936	 -8.621	-11.819	  0.194	 -4.958	  0.255
       0:00.759	  0.547	 -5.137	 -6.054	  2.240	  2.284	 -5.642	  2.933	 -8.593	-11.797	  0.214	 -4.931	  0.283
       0:00.763	  0.678	 -5.013	 -6.060	  2.113	  2.353	 -5.583	  2.938	 -8.536	-11.757	  0.258	 -4.882	  0.296
       0:00.767	  0.761	 -4.920	 -6.051	  2.025	  2.389	 -5.533	  2.962	 -8.485	-11.712	  0.294	 -4.845	  0.302
       0:00.770	  0.732	 -4.920	 -6.021	  2.039	  2.359	 -5.518	  2.975	 -8.484	-11.704	  0.296	 -4.858	  0.324
       0:00.774	  0.613	 -5.015	 -5.997	  2.147	  2.288	 -5.552	  2.954	 -8.507	-11.727	  0.266	 -4.904	  0.348
       0:00.778	  0.598	 -5.031	 -5.998	  2.162	  2.281	 -5.562	  2.948	 -8.490	-11.724	  0.266	 -4.884	  0.369
       0:00.782	  0.675	 -4.967	 -6.011	  2.092	  2.327	 -5.536	  2.959	 -8.454	-11.699	  0.289	 -4.845	  0.389
       0:00.786	  0.680	 -4.951	 -6.000	  2.082	  2.324	 -5.523	  2.959	 -8.423	-11.683	  0.302	 -4.820	  0.324
       0:00.790	  0.678	 -4.938	 -5.985	  2.075	  2.315	 -5.508	  2.954	 -8.392	-11.668	  0.310	 -4.827	  0.275
       0:00.794	  0.768	 -4.851	 -5.989	  1.987	  2.361	 -5.467	  2.962	 -8.332	-11.636	  0.340	 -4.827	  0.382
       0:00.798	  0.837	 -4.788	 -5.993	  1.922	  2.399	 -5.438	  2.974	 -8.281	-11.603	  0.366	 -4.801	  0.441
       0:00.802	  0.797	 -4.809	 -5.975	  1.951	  2.369	 -5.440	  2.962	 -8.270	-11.596	  0.376	 -4.771	  0.446
       0:00.805	  0.735	 -4.843	 -5.948	  2.000	  2.325	 -5.443	  2.951	 -8.250	-11.592	  0.386	 -4.743	  0.444
       0:00.809	  0.657	 -4.868	 -5.894	  2.051	  2.258	 -5.428	  2.975	 -8.234	-11.580	  0.400	 -4.712	  0.426
       0:00.813	  0.614	 -4.886	 -5.869	  2.082	  2.225	 -5.425	  2.974	 -8.221	-11.582	  0.404	 -4.691	  0.371
       0:00.817	  0.678	 -4.846	 -5.894	  2.029	  2.270	 -5.417	  2.961	 -8.193	-11.574	  0.412	 -4.704	  0.386
       0:00.821	  0.712	 -4.789	 -5.871	  1.984	  2.275	 -5.377	  2.962	 -8.160	-11.554	  0.438	 -4.706	  0.456
       0:00.825	  0.708	 -4.732	 -5.809	  1.958	  2.242	 -5.317	  2.967	 -8.132	-11.526	  0.479	 -4.657	  0.515
       0:00.829	  0.743	 -4.678	 -5.791	  1.913	  2.250	 -5.281	  2.946	 -8.124	-11.520	  0.507	 -4.621	  0.562
       0:00.833	  0.835	 -4.634	 -5.838	  1.845	  2.320	 -5.283	  2.908	 -8.137	-11.536	  0.510	 -4.596	  0.588
       0:00.837	  0.892	 -4.590	 -5.851	  1.794	  2.355	 -5.268	  2.876	 -8.155	-11.554	  0.516	 -4.569	  0.600
       0:00.840	  0.846	 -4.552	 -5.768	  1.799	  2.291	 -5.208	  2.874	 -8.160	-11.547	  0.547	 -4.518	  0.619
       0:00.844	  0.761	 -4.539	 -5.670	  1.835	  2.199	 -5.152	  2.887	 -8.162	-11.536	  0.580	 -4.472	  0.619
       0:00.848	  0.740	 -4.511	 -5.621	  1.832	  2.163	 -5.113	  2.884	 -8.178	-11.534	  0.596	 -4.453	  0.639
       0:00.852	  0.801	 -4.484	 -5.654	  1.788	  2.211	 -5.116	  2.853	 -8.227	-11.562	  0.580	 -4.469	  0.670
       0:00.856	  0.882	 -4.477	 -5.729	  1.743	  2.289	 -5.150	  2.814	 -8.292	-11.609	  0.547	 -4.500	  0.660
       0:00.860	  0.951	 -4.469	 -5.789	  1.704	  2.353	 -5.176	  2.781	 -8.356	-11.650	  0.518	 -4.513	  0.649
       0:00.864	  0.935	 -4.477	 -5.781	  1.717	  2.342	 -5.176	  2.776	 -8.408	-11.670	  0.508	 -4.513	  0.641
       0:00.868	  0.869	 -4.507	 -5.745	  1.765	  2.291	 -5.173	  2.789	 -8.449	-11.675	  0.505	 -4.513	  0.613
       0:00.872	  0.822	 -4.534	 -5.725	  1.802	  2.257	 -5.176	  2.802	 -8.487	-11.678	  0.495	 -4.531	  0.580
       0:00.875	  0.802	 -4.565	 -5.737	  1.827	  2.253	 -5.198	  2.817	 -8.528	-11.681	  0.480	 -4.564	  0.588
       0:00.879	  0.827	 -4.590	 -5.786	  1.827	  2.289	 -5.235	  2.815	 -8.570	-11.694	  0.453	 -4.596	  0.567
       0:00.883	  0.828	 -4.627	 -5.825	  1.845	  2.310	 -5.273	  2.819	 -8.600	-11.701	  0.423	 -4.634	  0.523
       0:00.887	  0.788	 -4.683	 -5.840	  1.894	  2.297	 -5.309	  2.845	 -8.613	-11.696	  0.407	 -4.663	  0.493
       0:00.891	  0.750	 -4.727	 -5.846	  1.935	  2.281	 -5.333	  2.864	 -8.627	-11.696	  0.389	 -4.693	  0.467
       0:00.895	  0.729	 -4.758	 -5.856	  1.961	  2.276	 -5.355	  2.873	 -8.647	-11.699	  0.364	 -4.730	  0.449
       0:00.899	  0.704	 -4.796	 -5.869	  1.992	  2.270	 -5.379	  2.882	 -8.662	-11.701	  0.345	 -4.748	  0.443
       0:00.903	  0.699	 -4.827	 -5.895	  2.010	  2.281	 -5.408	  2.886	 -8.678	-11.706	  0.330	 -4.758	  0.444
       0:00.907	  0.698	 -4.850	 -5.917	  2.021	  2.291	 -5.430	  2.887	 -8.694	-11.712	  0.314	 -4.765	  0.430
       0:00.911	  0.698	 -4.863	 -5.930	  2.028	  2.297	 -5.443	  2.891	 -8.703	-11.716	  0.304	 -4.768	  0.386
       0:00.914	  0.686	 -4.884	 -5.940	  2.044	  2.296	 -5.459	  2.892	 -8.711	-11.716	  0.291	 -4.786	  0.345
       0:00.918	  0.690	 -4.891	 -5.949	  2.046	  2.302	 -5.467	  2.889	 -8.719	-11.717	  0.279	 -4.812	  0.337
       0:00.922	  0.672	 -4.902	 -5.943	  2.060	  2.291	 -5.469	  2.892	 -8.725	-11.716	  0.270	 -4.838	  0.377
       0:00.926	  0.660	 -4.908	 -5.938	  2.070	  2.283	 -5.471	  2.894	 -8.727	-11.712	  0.268	 -4.835	  0.387
       0:00.930	  0.654	 -4.907	 -5.930	  2.072	  2.275	 -5.466	  2.895	 -8.729	-11.708	  0.270	 -4.827	  0.320
       0:00.934	  0.672	 -4.923	 -5.964	  2.072	  2.301	 -5.490	  2.891	 -8.739	-11.716	  0.250	 -4.864	  0.330
       0:00.938	  0.693	 -4.918	 -5.980	  2.059	  2.320	 -5.497	  2.884	 -8.742	-11.719	  0.240	 -4.879	  0.369
       0:00.942	  0.673	 -4.910	 -5.953	  2.064	  2.296	 -5.479	  2.892	 -8.724	-11.704	  0.253	 -4.853	  0.373
       0:00.946	  0.632	 -4.925	 -5.926	  2.092	  2.263	 -5.472	  2.899	 -8.709	-11.691	  0.265	 -4.840	  0.391
       0:00.949	  0.598	 -4.940	 -5.907	  2.116	  2.235	 -5.471	  2.912	 -8.709	-11.691	  0.265	 -4.835	  0.397
       0:00.953	  0.616	 -4.908	 -5.894	  2.092	  2.239	 -5.448	  2.912	 -8.716	-11.693	  0.266	 -4.827	  0.389
       0:00.957	  0.745	 -4.843	 -5.958	  1.995	  2.335	 -5.448	  2.884	 -8.711	-11.693	  0.263	 -4.828	  0.377
       0:00.961	  0.848	 -4.789	 -6.007	  1.917	  2.410	 -5.444	  2.874	 -8.709	-11.693	  0.263	 -4.828	  0.382
       0:00.965	  0.792	 -4.825	 -5.987	  1.962	  2.373	 -5.453	  2.887	 -8.737	-11.706	  0.250	 -4.842	  0.377
       0:00.969	  0.688	 -4.930	 -5.987	  2.067	  2.320	 -5.505	  2.874	 -8.763	-11.737	  0.219	 -4.869	  0.345
       0:00.973	  0.675	 -4.961	 -6.005	  2.088	  2.324	 -5.529	  2.856	 -8.775	-11.758	  0.198	 -4.884	  0.327
       0:00.977	  0.703	 -4.938	 -6.010	  2.064	  2.340	 -5.521	  2.871	 -8.757	-11.745	  0.206	 -4.874	  0.333
       0:00.981	  0.701	 -4.912	 -5.982	  2.051	  2.325	 -5.493	  2.877	 -8.742	-11.730	  0.221	 -4.858	  0.338
       0:00.984	  0.706	 -4.887	 -5.962	  2.036	  2.317	 -5.472	  2.887	 -8.742	-11.725	  0.229	 -4.856	  0.342
       0:00.988	  0.675	 -4.920	 -5.964	  2.069	  2.302	 -5.489	  2.897	 -8.747	-11.725	  0.227	 -4.859	  0.379
       0:00.992	  0.681	 -4.902	 -5.953	  2.056	  2.301	 -5.474	  2.889	 -8.725	-11.714	  0.239	 -4.828	  0.418
       0:00.996	  0.704	 -4.848	 -5.922	  2.018	  2.296	 -5.431	  2.905	 -8.714	-11.701	  0.253	 -4.799	  0.417
       0:01.000	  0.639	 -4.908	 -5.917	  2.080	  2.261	 -5.459	  2.894	 -8.742	-11.724	  0.234	 -4.815	  0.359
       0:01.004	  0.569	 -4.989	 -5.926	  2.155	  2.230	 -5.505	  2.876	 -8.775	-11.753	  0.209	 -4.842	  0.296
       0:01.008	  0.552	 -5.015	 -5.936	  2.176	  2.227	 -5.523	  2.877	 -8.778	-11.763	  0.199	 -4.873	  0.328
       0:01.012	  0.570	 -4.979	 -5.918	  2.150	  2.227	 -5.495	  2.887	 -8.765	-11.750	  0.214	 -4.859	  0.363
       0:01.016	  0.544	 -4.940	 -5.853	  2.144	  2.181	 -5.443	  2.897	 -8.753	-11.734	  0.239	 -4.822	  0.332
       0:01.019	  0.461	 -4.964	 -5.794	  2.198	  2.111	 -5.426	  2.902	 -8.739	-11.724	  0.248	 -4.837	  0.376
       0:01.023	  0.459	 -4.975	 -5.804	  2.204	  2.114	 -5.436	  2.902	 -8.727	-11.722	  0.248	 -4.856	  0.387
       0:01.027	  0.603	 -4.944	 -5.917	  2.116	  2.243	 -5.477	  2.871	 -8.742	-11.745	  0.232	 -4.871	  0.350
       0:01.031	  0.703	 -4.905	 -5.977	  2.047	  2.324	 -5.489	  2.846	 -8.740	-11.753	  0.230	 -4.864	  0.369
       0:01.035	  0.753	 -4.850	 -5.972	  1.993	  2.346	 -5.458	  2.842	 -8.708	-11.730	  0.257	 -4.827	  0.394
       0:01.039	  0.791	 -4.802	 -5.962	  1.951	  2.359	 -5.430	  2.848	 -8.696	-11.719	  0.273	 -4.807	  0.404
       0:01.043	  0.837	 -4.737	 -5.943	  1.895	  2.373	 -5.387	  2.859	 -8.678	-11.696	  0.299	 -4.779	  0.422
       0:01.047	  0.897	 -4.657	 -5.923	  1.825	  2.394	 -5.337	  2.873	 -8.641	-11.668	  0.333	 -4.747	  0.448
       0:01.051	  0.966	 -4.580	 -5.915	  1.753	  2.423	 -5.294	  2.928	 -8.636	-11.645	  0.361	 -4.717	  0.471
       0:01.054	  0.864	 -4.658	 -5.892	  1.843	  2.361	 -5.322	  2.940	 -8.675	-11.670	  0.338	 -4.739	  0.444
       0:01.058	  0.541	 -4.967	 -5.877	  2.158	  2.193	 -5.469	  2.874	 -8.768	-11.766	  0.240	 -4.837	  0.345
       0:01.062	  0.358	 -5.144	 -5.871	  2.338	  2.098	 -5.556	  2.845	 -8.814	-11.817	  0.186	 -4.889	  0.289
       0:01.066	  0.420	 -5.082	 -5.871	  2.276	  2.129	 -5.525	  2.861	 -8.791	-11.794	  0.211	 -4.866	  0.312
       0:01.070	  0.477	 -5.020	 -5.866	  2.217	  2.155	 -5.490	  2.866	 -8.776	-11.776	  0.230	 -4.846	  0.325
       0:01.074	  0.492	 -4.987	 -5.848	  2.193	  2.154	 -5.464	  2.877	 -8.765	-11.760	  0.240	 -4.830	  0.330
       0:01.078	  0.508	 -4.951	 -5.828	  2.167	  2.152	 -5.436	  2.887	 -8.748	-11.743	  0.258	 -4.807	  0.364
       0:01.082	  0.526	 -4.923	 -5.819	  2.144	  2.155	 -5.418	  2.889	 -8.737	-11.730	  0.270	 -4.789	  0.417
       0:01.086	  0.565	 -4.902	 -5.837	  2.114	  2.185	 -5.417	  2.881	 -8.737	-11.734	  0.268	 -4.781	  0.412
       0:01.089	  0.627	 -4.891	 -5.887	  2.077	  2.240	 -5.436	  2.864	 -8.748	-11.743	  0.257	 -4.788	  0.356
       0:01.093	  0.614	 -4.907	 -5.891	  2.092	  2.235	 -5.446	  2.874	 -8.750	-11.743	  0.253	 -4.802	  0.330
       0:01.097	  0.459	 -4.895	 -5.724	  2.163	  2.075	 -5.356	  2.931	 -8.694	-11.686	  0.307	 -4.758	  0.404
       0:01.101	  0.361	 -4.873	 -5.603	  2.201	  1.966	 -5.286	  2.966	 -8.654	-11.644	  0.350	 -4.716	  0.482
       0:01.105	  0.601	 -4.846	 -5.817	  2.069	  2.193	 -5.379	  2.887	 -8.719	-11.709	  0.286	 -4.783	  0.389
       0:01.109	  0.850	 -4.845	 -6.064	  1.943	  2.440	 -5.502	  2.806	 -8.797	-11.784	  0.204	 -4.877	  0.292
       0:01.113	  0.882	 -4.843	 -6.095	  1.926	  2.472	 -5.516	  2.796	 -8.794	-11.786	  0.199	 -4.879	  0.299
       0:01.117	  0.819	 -4.838	 -6.026	  1.956	  2.405	 -5.479	  2.820	 -8.771	-11.761	  0.225	 -4.846	  0.353
       0:01.121	  0.770	 -4.848	 -5.987	  1.985	  2.361	 -5.464	  2.835	 -8.765	-11.752	  0.235	 -4.827	  0.371
       0:01.125	  0.730	 -4.859	 -5.959	  2.010	  2.328	 -5.456	  2.843	 -8.765	-11.752	  0.237	 -4.819	  0.356
       0:01.128	  0.698	 -4.863	 -5.930	  2.028	  2.297	 -5.443	  2.853	 -8.760	-11.740	  0.245	 -4.814	  0.343
       0:01.132	  0.680	 -4.861	 -5.910	  2.036	  2.278	 -5.433	  2.864	 -8.755	-11.730	  0.252	 -4.815	  0.351
       0:01.136	  0.673	 -4.858	 -5.900	  2.038	  2.270	 -5.426	  2.866	 -8.753	-11.730	  0.252	 -4.817	  0.377
       0:01.140	  0.675	 -4.858	 -5.902	  2.038	  2.271	 -5.426	  2.861	 -8.758	-11.735	  0.245	 -4.817	  0.373
       0:01.144	  0.686	 -4.861	 -5.917	  2.033	  2.284	 -5.436	  2.859	 -8.760	-11.740	  0.242	 -4.820	  0.359
       0:01.148	  0.678	 -4.866	 -5.913	  2.039	  2.279	 -5.436	  2.863	 -8.753	-11.732	  0.248	 -4.809	  0.374
       0:01.152	  0.663	 -4.871	 -5.904	  2.049	  2.266	 -5.435	  2.861	 -8.752	-11.732	  0.248	 -4.806	  0.374
       0:01.156	  0.663	 -4.874	 -5.907	  2.051	  2.268	 -5.438	  2.851	 -8.761	-11.740	  0.235	 -4.815	  0.359
       0:01.160	  0.680	 -4.866	 -5.915	  2.039	  2.281	 -5.438	  2.853	 -8.765	-11.742	  0.230	 -4.819	  0.350
       0:01.163	  0.690	 -4.863	 -5.922	  2.033	  2.289	 -5.440	  2.851	 -8.761	-11.739	  0.232	 -4.817	  0.353
       0:01.167	  0.703	 -4.843	 -5.915	  2.016	  2.292	 -5.426	  2.861	 -8.740	-11.721	  0.248	 -4.799	  0.353
       0:01.171	  0.725	 -4.796	 -5.891	  1.980	  2.291	 -5.391	  2.882	 -8.716	-11.693	  0.275	 -4.770	  0.377
       0:01.175	  0.722	 -4.779	 -5.871	  1.974	  2.279	 -5.373	  2.891	 -8.708	-11.678	  0.284	 -4.755	  0.418
       0:01.179	  0.678	 -4.784	 -5.832	  1.998	  2.239	 -5.355	  2.900	 -8.704	-11.667	  0.294	 -4.740	  0.430
       0:01.183	  0.637	 -4.788	 -5.794	  2.021	  2.199	 -5.338	  2.910	 -8.703	-11.658	  0.299	 -4.737	  0.391
       0:01.187	  0.649	 -4.760	 -5.778	  2.002	  2.196	 -5.315	  2.923	 -8.694	-11.645	  0.306	 -4.747	  0.382
       0:01.191	  0.672	 -4.724	 -5.765	  1.972	  2.201	 -5.291	  2.946	 -8.670	-11.623	  0.320	 -4.734	  0.387
       0:01.195	  0.650	 -4.740	 -5.760	  1.990	  2.188	 -5.297	  2.959	 -8.658	-11.619	  0.314	 -4.760	  0.423
       0:01.198	  0.654	 -4.740	 -5.763	  1.989	  2.191	 -5.299	  2.949	 -8.655	-11.616	  0.314	 -4.768	  0.461
       0:01.202	  0.672	 -4.706	 -5.747	  1.962	  2.193	 -5.273	  2.928	 -8.662	-11.603	  0.332	 -4.734	  0.469
       0:01.206	  0.693	 -4.641	 -5.703	  1.920	  2.181	 -5.219	  2.879	 -8.686	-11.583	  0.359	 -4.693	  0.492
       0:01.210	  0.708	 -4.600	 -5.676	  1.892	  2.175	 -5.185	  2.848	 -8.701	-11.570	  0.377	 -4.667	  0.508
       0:01.214	  0.699	 -4.582	 -5.650	  1.887	  2.158	 -5.163	  2.850	 -8.698	-11.557	  0.392	 -4.657	  0.533
       0:01.218	  0.699	 -4.564	 -5.632	  1.877	  2.149	 -5.145	  2.848	 -8.698	-11.552	  0.397	 -4.649	  0.538
       0:01.222	  0.711	 -4.567	 -5.647	  1.874	  2.162	 -5.154	  2.843	 -8.703	-11.564	  0.389	 -4.657	  0.528
       0:01.226	  0.724	 -4.598	 -5.691	  1.882	  2.191	 -5.191	  2.843	 -8.708	-11.582	  0.369	 -4.668	  0.511
       0:01.230	  0.727	 -4.629	 -5.725	  1.897	  2.209	 -5.224	  2.842	 -8.704	-11.590	  0.356	 -4.675	  0.497
       0:01.233	  0.727	 -4.655	 -5.752	  1.910	  2.222	 -5.250	  2.838	 -8.717	-11.606	  0.338	 -4.693	  0.464
       0:01.237	  0.711	 -4.701	 -5.781	  1.941	  2.229	 -5.288	  2.838	 -8.734	-11.641	  0.304	 -4.725	  0.430
       0:01.241	  0.708	 -4.761	 -5.838	  1.972	  2.257	 -5.346	  2.838	 -8.742	-11.672	  0.270	 -4.768	  0.407
       0:01.245	  0.678	 -4.814	 -5.861	  2.013	  2.253	 -5.384	  2.833	 -8.758	-11.693	  0.247	 -4.791	  0.386
       0:01.249	  0.649	 -4.846	 -5.864	  2.044	  2.240	 -5.402	  2.828	 -8.775	-11.714	  0.230	 -4.807	  0.369
       0:01.253	  0.644	 -4.859	 -5.873	  2.054	  2.242	 -5.413	  2.830	 -8.781	-11.721	  0.222	 -4.806	  0.377
       0:01.257	  0.650	 -4.871	 -5.891	  2.056	  2.253	 -5.428	  2.828	 -8.783	-11.729	  0.216	 -4.797	  0.395
       0:01.261	  0.647	 -4.886	 -5.902	  2.065	  2.258	 -5.441	  2.819	 -8.794	-11.743	  0.211	 -4.792	  0.395
       0:01.265	  0.694	 -4.855	 -5.918	  2.026	  2.289	 -5.433	  2.830	 -8.792	-11.740	  0.212	 -4.783	  0.364
       0:01.268	  0.724	 -4.786	 -5.879	  1.977	  2.284	 -5.379	  2.856	 -8.770	-11.716	  0.235	 -4.770	  0.342
       0:01.272	  0.663	 -4.775	 -5.807	  2.002	  2.219	 -5.338	  2.871	 -8.742	-11.693	  0.250	 -4.779	  0.397
       0:01.276	  0.678	 -4.734	 -5.781	  1.974	  2.212	 -5.304	  2.899	 -8.701	-11.660	  0.278	 -4.743	  0.425
       0:01.280	  0.701	 -4.796	 -5.866	  1.993	  2.266	 -5.377	  2.866	 -8.752	-11.701	  0.237	 -4.794	  0.374
       0:01.284	  0.605	 -4.989	 -5.962	  2.137	  2.266	 -5.523	  2.791	 -8.842	-11.792	  0.141	 -4.910	  0.335
       0:01.288	  0.520	 -5.067	 -5.956	  2.219	  2.221	 -5.559	  2.789	 -8.869	-11.820	  0.116	 -4.923	  0.283
       0:01.292	  0.485	 -5.034	 -5.889	  2.221	  2.170	 -5.508	  2.828	 -8.842	-11.792	  0.149	 -4.882	  0.266
       0:01.296	  0.513	 -4.967	 -5.850	  2.173	  2.165	 -5.456	  2.855	 -8.806	-11.755	  0.185	 -4.864	  0.340
       0:01.300	  0.593	 -4.938	 -5.900	  2.118	  2.230	 -5.466	  2.838	 -8.815	-11.760	  0.175	 -4.887	  0.358
       0:01.304	  0.642	 -4.961	 -5.972	  2.105	  2.291	 -5.513	  2.809	 -8.842	-11.788	  0.150	 -4.900	  0.281
       0:01.307	  0.626	 -4.982	 -5.977	  2.124	  2.284	 -5.526	  2.817	 -8.819	-11.776	  0.147	 -4.915	  0.279
       0:01.311	  0.623	 -4.964	 -5.956	  2.116	  2.273	 -5.507	  2.884	 -8.693	-11.686	  0.175	 -4.910	  0.299
       0:01.315	  0.645	 -4.949	 -5.964	  2.098	  2.288	 -5.503	  3.016	 -8.417	-11.533	  0.208	 -4.908	  0.270
       0:01.319	  0.686	 -4.917	 -5.972	  2.060	  2.312	 -5.492	  3.163	 -8.114	-11.330	  0.270	 -4.889	  0.252
       0:01.323	  0.760	 -4.809	 -5.938	  1.971	  2.332	 -5.420	  3.188	 -7.998	-11.178	  0.381	 -4.802	  0.292
       0:01.327	  0.827	 -4.631	 -5.827	  1.848	  2.310	 -5.276	  3.049	 -8.306	-11.173	  0.515	 -4.649	  0.402
       0:01.331	  0.869	 -4.356	 -5.595	  1.690	  2.216	 -5.023	  2.724	 -9.119	-11.327	  0.649	 -4.430	  0.603
       0:01.335	  0.943	 -3.956	 -5.268	  1.453	  2.088	 -4.658	  2.240	-10.031	-11.596	  0.855	 -4.095	  0.943
       0:01.339	  1.029	 -3.507	 -4.905	  1.185	  1.951	 -4.253	  1.743	-10.752	-11.902	  1.111	 -3.712	  1.304
       0:01.342	  1.020	 -3.069	 -4.458	  0.971	  1.722	 -3.810	  1.342	-11.286	-12.101	  1.413	 -3.324	  1.616
       0:01.346	  0.900	 -2.778	 -4.047	  0.884	  1.458	 -3.459	  1.041	-11.662	-12.227	  1.667	 -3.039	  1.840
       0:01.350	  0.848	 -2.956	 -4.173	  1.000	  1.493	 -3.611	  0.971	-11.632	-12.292	  1.598	 -3.096	  1.822
       0:01.354	  0.745	 -3.601	 -4.716	  1.374	  1.714	 -4.206	  1.315	-11.127	-12.350	  1.065	 -3.629	  1.435
       0:01.358	  0.546	 -4.279	 -5.194	  1.812	  1.853	 -4.784	  1.855	-10.516	-12.373	  0.400	 -4.397	  0.931
       0:01.362	  0.533	 -4.706	 -5.608	  2.033	  2.054	 -5.204	  2.245	 -9.959	-12.319	  0.078	 -4.820	  0.601
       0:01.366	  0.627	 -4.828	 -5.825	  2.046	  2.209	 -5.374	  2.446	 -9.529	-12.198	  0.041	 -4.879	  0.507
       0:01.370	  0.665	 -4.853	 -5.887	  2.039	  2.260	 -5.417	  2.593	 -9.225	-12.046	  0.062	 -4.891	  0.454
       0:01.374	  0.634	 -4.845	 -5.848	  2.051	  2.224	 -5.394	  2.701	 -9.025	-11.895	  0.127	 -4.871	  0.425
       0:01.377	  0.582	 -4.845	 -5.796	  2.077	  2.172	 -5.368	  2.796	 -8.884	-11.789	  0.180	 -4.830	  0.399
       0:01.381	  0.565	 -4.866	 -5.801	  2.096	  2.167	 -5.381	  2.846	 -8.794	-11.743	  0.193	 -4.835	  0.381
       0:01.385	  0.631	 -4.873	 -5.873	  2.067	  2.235	 -5.420	  2.853	 -8.747	-11.735	  0.176	 -4.873	  0.356
       0:01.389	  0.712	 -4.874	 -5.956	  2.026	  2.317	 -5.462	  2.853	 -8.725	-11.737	  0.160	 -4.889	  0.322
       0:01.393	  0.706	 -4.881	 -5.956	  2.033	  2.314	 -5.466	  2.869	 -8.699	-11.722	  0.160	 -4.884	  0.310
       0:01.397	  0.670	 -4.912	 -5.951	  2.067	  2.294	 -5.479	  2.886	 -8.686	-11.717	  0.154	 -4.889	  0.302
       0:01.401	  0.667	 -4.920	 -5.956	  2.072	  2.294	 -5.485	  2.910	 -8.681	-11.719	  0.154	 -4.891	  0.294
       0:01.405	  0.649	 -4.925	 -5.943	  2.083	  2.279	 -5.480	  2.915	 -8.676	-11.716	  0.154	 -4.894	  0.289
       0:01.409	  0.644	 -4.922	 -5.935	  2.085	  2.273	 -5.475	  2.918	 -8.660	-11.704	  0.160	 -4.891	  0.288
       0:01.412	  0.647	 -4.910	 -5.926	  2.077	  2.270	 -5.466	  2.920	 -8.647	-11.694	  0.165	 -4.884	  0.286
       0:01.416	  0.639	 -4.915	 -5.923	  2.083	  2.265	 -5.466	  2.920	 -8.637	-11.686	  0.165	 -4.882	  0.279
       0:01.420	  0.642	 -4.920	 -5.931	  2.085	  2.270	 -5.472	  2.920	 -8.624	-11.681	  0.165	 -4.877	  0.292
       0:01.424	  0.655	 -4.908	 -5.933	  2.072	  2.278	 -5.467	  2.920	 -8.613	-11.673	  0.170	 -4.864	  0.297
       0:01.428	  0.654	 -4.897	 -5.920	  2.067	  2.270	 -5.456	  2.923	 -8.603	-11.670	  0.173	 -4.858	  0.283
       0:01.432	  0.660	 -4.886	 -5.915	  2.059	  2.271	 -5.448	  2.923	 -8.595	-11.665	  0.176	 -4.856	  0.279
       0:01.436	  0.657	 -4.887	 -5.913	  2.060	  2.268	 -5.448	  2.923	 -8.588	-11.663	  0.175	 -4.866	  0.283
       0:01.440	  0.650	 -4.887	 -5.907	  2.064	  2.261	 -5.444	  2.923	 -8.580	-11.660	  0.170	 -4.882	  0.292
       0:01.444	  0.657	 -4.876	 -5.902	  2.056	  2.263	 -5.436	  2.925	 -8.572	-11.655	  0.172	 -4.879	  0.278
       0:01.447	  0.668	 -4.869	 -5.907	  2.046	  2.271	 -5.435	  2.930	 -8.557	-11.644	  0.180	 -4.873	  0.289
       0:01.451	  0.668	 -4.871	 -5.908	  2.047	  2.271	 -5.436	  2.938	 -8.538	-11.626	  0.191	 -4.856	  0.322
       0:01.455	  0.675	 -4.868	 -5.912	  2.042	  2.276	 -5.436	  2.938	 -8.525	-11.619	  0.194	 -4.848	  0.322
       0:01.459	  0.673	 -4.869	 -5.912	  2.044	  2.276	 -5.438	  2.935	 -8.515	-11.621	  0.194	 -4.853	  0.306
       0:01.463	  0.683	 -4.868	 -5.920	  2.038	  2.284	 -5.441	  2.936	 -8.500	-11.613	  0.201	 -4.850	  0.307
       0:01.467	  0.690	 -4.858	 -5.917	  2.029	  2.286	 -5.435	  2.938	 -8.485	-11.609	  0.206	 -4.846	  0.302
       0:01.471	  0.691	 -4.830	 -5.891	  2.015	  2.275	 -5.407	  2.943	 -8.467	-11.593	  0.219	 -4.837	  0.304
       0:01.475	  0.725	 -4.771	 -5.866	  1.969	  2.279	 -5.366	  2.948	 -8.440	-11.572	  0.240	 -4.817	  0.322
       0:01.479	  0.840	 -4.655	 -5.864	  1.853	  2.335	 -5.307	  2.971	 -8.384	-11.528	  0.281	 -4.773	  0.376
       0:01.482	  0.966	 -4.542	 -5.877	  1.734	  2.405	 -5.257	  2.992	 -8.325	-11.482	  0.324	 -4.730	  0.415
       0:01.486	  0.975	 -4.534	 -5.879	  1.725	  2.410	 -5.253	  2.982	 -8.302	-11.472	  0.328	 -4.727	  0.407
       0:01.490	  0.877	 -4.605	 -5.851	  1.809	  2.348	 -5.275	  2.964	 -8.294	-11.480	  0.315	 -4.745	  0.384
